model,horizon,fold_id,metric,value
GRU,1,4,HitRate_0.5pct,16.666666666666664
GRU,1,4,fit_seconds,6.563913345336914
GRU,1,4,pred_seconds,0.18558526039123535
GRU,1,4,n_eval,90.0
N-HiTS,1,4,MAE,4.413443525526257
N-HiTS,1,4,RMSE,5.1757117713871095
N-HiTS,1,4,MAPE,5.306560547880507
N-HiTS,1,4,sMAPE,5.321192116809241
N-HiTS,1,4,R2,-0.2986395198275571
N-HiTS,1,4,MASE,8.927694225704375
N-HiTS,1,4,DA,52.54237288135594
N-HiTS,1,4,HitRate_0.5pct,13.333333333333334
N-HiTS,1,4,fit_seconds,14.161103963851929
N-HiTS,1,4,pred_seconds,0.046761512756347656
N-HiTS,1,4,n_eval,90.0
N-BEATS,1,4,MAE,5.588315419514973
N-BEATS,1,4,RMSE,6.846456334019084
N-BEATS,1,4,MAPE,6.832440692805395
N-BEATS,1,4,sMAPE,6.666345859012439
N-BEATS,1,4,R2,-1.2723756883663406
N-BEATS,1,4,MASE,11.304273185702447
N-BEATS,1,4,DA,54.23728813559322
N-BEATS,1,4,HitRate_0.5pct,14.444444444444443
N-BEATS,1,4,fit_seconds,14.63523817062378
N-BEATS,1,4,pred_seconds,0.04063296318054199
N-BEATS,1,4,n_eval,90.0
PatchTST,1,4,MAE,13.555821183946396
PatchTST,1,4,RMSE,17.131346629877832
PatchTST,1,4,MAPE,16.899195792886438
PatchTST,1,4,sMAPE,14.870298779246289
PatchTST,1,4,R2,-13.22759368681035
PatchTST,1,4,MASE,27.42126999215848
PatchTST,1,4,DA,47.45762711864407
PatchTST,1,4,HitRate_0.5pct,17.77777777777778
PatchTST,1,4,fit_seconds,171.45946383476257
PatchTST,1,4,pred_seconds,0.052562713623046875
PatchTST,1,4,n_eval,90.0
TimeMixer,1,4,MAE,7.57457923719618
TimeMixer,1,4,RMSE,10.609342064442545
TimeMixer,1,4,MAPE,9.578644026152158
TimeMixer,1,4,sMAPE,8.754607351010463
TimeMixer,1,4,R2,-4.456640638768047
TimeMixer,1,4,MASE,15.322168942898886
TimeMixer,1,4,DA,47.45762711864407
TimeMixer,1,4,HitRate_0.5pct,17.77777777777778
TimeMixer,1,4,fit_seconds,6.60540246963501
TimeMixer,1,4,pred_seconds,0.05220317840576172
TimeMixer,1,4,n_eval,90.0
TSMixer,1,4,MAE,4.271466410319009
TSMixer,1,4,RMSE,5.193732215678393
TSMixer,1,4,MAPE,5.223977280979724
TSMixer,1,4,sMAPE,5.136558265354115
TSMixer,1,4,R2,-0.3076982935832424
TSMixer,1,4,MASE,8.640497105295596
TSMixer,1,4,DA,57.6271186440678
TSMixer,1,4,HitRate_0.5pct,16.666666666666664
TSMixer,1,4,fit_seconds,2.0214953422546387
TSMixer,1,4,pred_seconds,0.04037618637084961
TSMixer,1,4,n_eval,90.0
LSTMv2,5,0,MAE,4.553499323527019
LSTMv2,5,0,RMSE,5.008607358362298
LSTMv2,5,0,MAPE,6.777148600316737
LSTMv2,5,0,sMAPE,7.069195689289434
LSTMv2,5,0,R2,-192.8281436642227
LSTMv2,5,0,MASE,9.03526139577103
LSTMv2,5,0,DA,58.333333333333336
LSTMv2,5,0,HitRate_0.5pct,14.444444444444443
LSTMv2,5,0,fit_seconds,2.899049758911133
LSTMv2,5,0,pred_seconds,0.047736406326293945
LSTMv2,5,0,n_eval,90.0
GRU,5,0,MAE,5.007644331190321
GRU,5,0,RMSE,5.561658411845971
GRU,5,0,MAPE,7.44860864366794
GRU,5,0,sMAPE,7.809550057893818
GRU,5,0,R2,-237.99646941780483
GRU,5,0,MASE,9.936396668729422
GRU,5,0,DA,58.333333333333336
GRU,5,0,HitRate_0.5pct,14.444444444444443
GRU,5,0,fit_seconds,5.725728273391724
GRU,5,0,pred_seconds,0.18608832359313965
GRU,5,0,n_eval,90.0
N-HiTS,5,0,MAE,1.0247132057367365
N-HiTS,5,0,RMSE,1.1561570581891887
N-HiTS,5,0,MAPE,1.5262539352955038
N-HiTS,5,0,sMAPE,1.5115628576630808
N-HiTS,5,0,R2,-9.642023362302966
N-HiTS,5,0,MASE,2.0332827594138054
N-HiTS,5,0,DA,40.25974025974026
N-HiTS,5,0,HitRate_0.5pct,13.953488372093023
N-HiTS,5,0,fit_seconds,13.73520541191101
N-HiTS,5,0,pred_seconds,0.05226874351501465
N-HiTS,5,0,n_eval,86.0
N-BEATS,5,0,MAE,0.8823379516601555
N-BEATS,5,0,RMSE,1.1801603648093373
N-BEATS,5,0,MAPE,1.3136590961222687
N-BEATS,5,0,sMAPE,1.2987687695907768
N-BEATS,5,0,R2,-10.088494571883615
N-BEATS,5,0,MASE,1.7507752755047454
N-BEATS,5,0,DA,48.05194805194805
N-BEATS,5,0,HitRate_0.5pct,15.11627906976744
N-BEATS,5,0,fit_seconds,15.404314994812012
N-BEATS,5,0,pred_seconds,0.04471397399902344
N-BEATS,5,0,n_eval,86.0
PatchTST,5,0,MAE,0.5975068912949674
PatchTST,5,0,RMSE,0.7072007153268122
PatchTST,5,0,MAPE,0.8890680056057816
PatchTST,5,0,sMAPE,0.8859927252104667
PatchTST,5,0,R2,-2.98176771470618
PatchTST,5,0,MASE,1.1856004723072937
PatchTST,5,0,DA,53.246753246753244
PatchTST,5,0,HitRate_0.5pct,13.953488372093023
PatchTST,5,0,fit_seconds,174.35548567771912
PatchTST,5,0,pred_seconds,0.07497906684875488
PatchTST,5,0,n_eval,86.0
TimeMixer,5,0,MAE,3.0860278107399157
TimeMixer,5,0,RMSE,3.4077508076709013
TimeMixer,5,0,MAPE,4.591971798304342
TimeMixer,5,0,sMAPE,4.46709665818018
TimeMixer,5,0,R2,-91.45410464689833
TimeMixer,5,0,MASE,6.123437374984975
TimeMixer,5,0,DA,40.25974025974026
TimeMixer,5,0,HitRate_0.5pct,13.953488372093023
TimeMixer,5,0,fit_seconds,6.760514497756958
TimeMixer,5,0,pred_seconds,0.05075883865356445
TimeMixer,5,0,n_eval,86.0
TSMixer,5,0,MAE,0.850534785071084
TSMixer,5,0,RMSE,1.0133848675120323
TSMixer,5,0,MAPE,1.2670780844787983
TSMixer,5,0,sMAPE,1.2560343300763328
TSMixer,5,0,R2,-7.1759714829585
TSMixer,5,0,MASE,1.6876699793513381
TSMixer,5,0,DA,41.55844155844156
TSMixer,5,0,HitRate_0.5pct,16.27906976744186
TSMixer,5,0,fit_seconds,2.105198860168457
TSMixer,5,0,pred_seconds,0.04125475883483887
TSMixer,5,0,n_eval,86.0
LSTMv2,5,1,MAE,1.7343617078993054
LSTMv2,5,1,RMSE,1.814312116713971
LSTMv2,5,1,MAPE,2.584641991214958
LSTMv2,5,1,sMAPE,2.6215908270516413
LSTMv2,5,1,R2,-120.35542533579024
LSTMv2,5,1,MASE,3.5795747633074875
LSTMv2,5,1,DA,47.88732394366197
LSTMv2,5,1,HitRate_0.5pct,2.2222222222222223
LSTMv2,5,1,fit_seconds,2.870419502258301
LSTMv2,5,1,pred_seconds,0.04879355430603027
LSTMv2,5,1,n_eval,90.0
GRU,5,1,MAE,0.6600380113389754
GRU,5,1,RMSE,0.7691673751925336
GRU,5,1,MAPE,0.9834987195334834
GRU,5,1,sMAPE,0.9900620412203557
GRU,5,1,R2,-20.81106664963187
GRU,5,1,MASE,1.3622622071576722
GRU,5,1,DA,56.33802816901409
GRU,5,1,HitRate_0.5pct,2.2222222222222223
GRU,5,1,fit_seconds,1.9950323104858398
GRU,5,1,pred_seconds,0.1824188232421875
GRU,5,1,n_eval,90.0
N-HiTS,5,1,MAE,0.834458799140398
N-HiTS,5,1,RMSE,0.9676792005426245
N-HiTS,5,1,MAPE,1.2431939605497953
N-HiTS,5,1,sMAPE,1.2524309867392809
N-HiTS,5,1,R2,-31.554464830610755
N-HiTS,5,1,MASE,1.7222518490913672
N-HiTS,5,1,DA,44.15584415584416
N-HiTS,5,1,HitRate_0.5pct,2.3255813953488373
N-HiTS,5,1,fit_seconds,14.197620868682861
N-HiTS,5,1,pred_seconds,0.041826725006103516
N-HiTS,5,1,n_eval,86.0
N-BEATS,5,1,MAE,0.9065347361010172
N-BEATS,5,1,RMSE,0.9701792755916702
N-BEATS,5,1,MAPE,1.3507332484964643
N-BEATS,5,1,sMAPE,1.3612489553126814
N-BEATS,5,1,R2,-31.722896149858485
N-BEATS,5,1,MASE,1.8710104406878516
N-BEATS,5,1,DA,49.35064935064935
N-BEATS,5,1,HitRate_0.5pct,2.3255813953488373
N-BEATS,5,1,fit_seconds,14.585610151290894
N-BEATS,5,1,pred_seconds,0.04975080490112305
N-BEATS,5,1,n_eval,86.0
PatchTST,5,1,MAE,0.4002433421999913
PatchTST,5,1,RMSE,0.47344308305959387
PatchTST,5,1,MAPE,0.5962851646662178
PatchTST,5,1,sMAPE,0.5976511525902289
PatchTST,5,1,R2,-6.79261642392596
PatchTST,5,1,MASE,0.8260681496804081
PatchTST,5,1,DA,41.55844155844156
PatchTST,5,1,HitRate_0.5pct,3.488372093023256
PatchTST,5,1,fit_seconds,171.68173575401306
PatchTST,5,1,pred_seconds,0.04914665222167969
PatchTST,5,1,n_eval,86.0
TimeMixer,5,1,MAE,0.32369815915129946
TimeMixer,5,1,RMSE,0.3877844795206753
TimeMixer,5,1,MAPE,0.4821337096954268
TimeMixer,5,1,sMAPE,0.48346194916517854
TimeMixer,5,1,R2,-4.2279159147901755
TimeMixer,5,1,MASE,0.6680854150259842
TimeMixer,5,1,DA,45.45454545454545
TimeMixer,5,1,HitRate_0.5pct,3.488372093023256
TimeMixer,5,1,fit_seconds,6.654480218887329
TimeMixer,5,1,pred_seconds,0.05086708068847656
TimeMixer,5,1,n_eval,86.0
TSMixer,5,1,MAE,0.40894275044285966
TSMixer,5,1,RMSE,0.4633322935459941
TSMixer,5,1,MAPE,0.6100491798585184
TSMixer,5,1,sMAPE,0.6077455619289072
TSMixer,5,1,R2,-6.4633342020221765
TSMixer,5,1,MASE,0.8440229869326663
TSMixer,5,1,DA,57.14285714285714
TSMixer,5,1,HitRate_0.5pct,6.976744186046512
TSMixer,5,1,fit_seconds,2.0752737522125244
TSMixer,5,1,pred_seconds,0.04534721374511719
TSMixer,5,1,n_eval,86.0
LSTMv2,5,2,MAE,1.6934721544053823
LSTMv2,5,2,RMSE,1.8111821319464216
LSTMv2,5,2,MAPE,2.4509318105751268
LSTMv2,5,2,sMAPE,2.485427951205333
LSTMv2,5,2,R2,-1.1637474538355863
LSTMv2,5,2,MASE,3.6971939454223777
LSTMv2,5,2,DA,23.52941176470588
LSTMv2,5,2,HitRate_0.5pct,7.777777777777778
LSTMv2,5,2,fit_seconds,3.0110719203948975
LSTMv2,5,2,pred_seconds,0.05121111869812012
LSTMv2,5,2,n_eval,90.0
GRU,5,2,MAE,0.41936570909288207
GRU,5,2,RMSE,0.6016870940246167
GRU,5,2,MAPE,0.6068487182141916
GRU,5,2,sMAPE,0.6102822419626213
GRU,5,2,R2,0.7612058341569569
GRU,5,2,MASE,0.9155605874844598
GRU,5,2,DA,37.64705882352941
GRU,5,2,HitRate_0.5pct,15.555555555555555
GRU,5,2,fit_seconds,5.469234466552734
GRU,5,2,pred_seconds,0.17822980880737305
GRU,5,2,n_eval,90.0
N-HiTS,5,2,MAE,1.3615047366120094
N-HiTS,5,2,RMSE,1.6535251473291444
N-HiTS,5,2,MAPE,1.962242188004217
N-HiTS,5,2,sMAPE,1.9907307612485097
N-HiTS,5,2,R2,-0.858012504068659
N-HiTS,5,2,MASE,2.972441593309384
N-HiTS,5,2,DA,25.97402597402597
N-HiTS,5,2,HitRate_0.5pct,3.488372093023256
N-HiTS,5,2,fit_seconds,14.242119312286377
N-HiTS,5,2,pred_seconds,0.04274559020996094
N-HiTS,5,2,n_eval,86.0
N-BEATS,5,2,MAE,1.552315716410792
N-BEATS,5,2,RMSE,1.8875216387630025
N-BEATS,5,2,MAPE,2.237097239972875
N-BEATS,5,2,sMAPE,2.2743238388736127
N-BEATS,5,2,R2,-1.4210898235992984
N-BEATS,5,2,MASE,3.38902074838848
N-BEATS,5,2,DA,25.97402597402597
N-BEATS,5,2,HitRate_0.5pct,3.488372093023256
N-BEATS,5,2,fit_seconds,14.879061937332153
N-BEATS,5,2,pred_seconds,0.04741263389587402
N-BEATS,5,2,n_eval,86.0
