horizon,model,metric,mean,std,min,max,count
20,TimeMixer,RMSE,4.823487141116618,4.467807093555207,0.3515840686010238,11.846058108107723,5
20,GRU,RMSE,5.030896385407933,3.8495164083079145,0.48608270751523197,9.578948710743516,5
20,PatchTST,RMSE,5.895542641619936,7.933630047146749,0.45512038893403345,19.20041059350576,5
20,LSTMv2,RMSE,6.740455334425469,4.401751487455185,2.3903351744592105,12.898210070532198,5
20,TSMixer,fit_seconds,2.17777304649353,0.1454071641747785,2.04779314994812,2.418032646179199,5
20,LSTMv2,fit_seconds,3.4054747104644774,1.4413551602941408,2.499751329421997,5.954685688018799,5
20,GRU,fit_seconds,4.444836521148682,2.919292561036864,2.377779960632324,9.512691974639893,5
20,TimeMixer,fit_seconds,6.822524547576904,0.2983760416850132,6.522644281387329,7.1977379322052,5
20,N-HiTS,fit_seconds,14.27150092124939,0.33090494561622363,13.859830617904663,14.653833627700806,5
20,N-BEATS,fit_seconds,14.58735556602478,0.2507901633136396,14.315020561218262,14.893334150314331,5
20,PatchTST,fit_seconds,186.2132183074951,47.09837388969513,162.50896668434143,270.40470457077026,5
20,N-BEATS,n_eval,71.0,0.0,71.0,71.0,5
20,N-HiTS,n_eval,71.0,0.0,71.0,71.0,5
20,PatchTST,n_eval,71.0,0.0,71.0,71.0,5
20,TSMixer,n_eval,71.0,0.0,71.0,71.0,5
20,TimeMixer,n_eval,71.0,0.0,71.0,71.0,5
20,GRU,n_eval,90.0,0.0,90.0,90.0,5
20,LSTMv2,n_eval,90.0,0.0,90.0,90.0,5
20,TSMixer,pred_seconds,0.045940589904785153,0.0035805800574067606,0.0424497127532959,0.05039620399475098,5
20,N-HiTS,pred_seconds,0.04916691780090332,0.0034985210436754423,0.0449528694152832,0.0537877082824707,5
20,N-BEATS,pred_seconds,0.049501228332519534,0.0036926996471393853,0.04588961601257324,0.055005550384521484,5
20,TimeMixer,pred_seconds,0.052963876724243165,0.003644788481834547,0.04870891571044922,0.05701160430908203,5
20,LSTMv2,pred_seconds,0.05389871597290039,0.001802724054640935,0.05183243751525879,0.05661129951477051,5
20,PatchTST,pred_seconds,0.06297235488891602,0.009527450188844122,0.054105520248413086,0.0775601863861084,5
20,GRU,pred_seconds,0.18468399047851564,0.007066347650801889,0.17746615409851074,0.19411349296569824,5
20,TSMixer,sMAPE,3.6368270815332977,2.9667224093532933,0.6136617075452475,7.298931861909083,5
20,N-BEATS,sMAPE,4.31006610317111,3.3709842691646665,1.4586561760437657,8.211728301726211,5
20,N-HiTS,sMAPE,4.461479312054977,3.9659435579883096,1.2817387902329156,10.51737326066829,5
20,TimeMixer,sMAPE,5.253245841279069,3.9214150988027825,0.4501652746124531,10.190456435418154,5
20,GRU,sMAPE,6.16428391982509,4.559632444663045,0.565472488129473,10.582334623615235,5
20,PatchTST,sMAPE,6.209630114455034,7.40720754058106,0.5824937685060773,17.790439956219377,5
20,LSTMv2,sMAPE,8.746883492915497,5.226401560429942,2.969711595485687,15.425454991137988,5
